#Date/Time of Update: 2018-02-14 1:48:43 PM,#Game ID,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location,#Team ID,#Team Abbr.,#Team City,#Team Name,#Fg2PtAtt,#Fg2PtAttPerGame,#Fg2PtMade,#Fg2PtMadePerGame,#Fg2PtPct,#Fg3PtAtt,#Fg3PtAttPerGame,#Fg3PtMade,#Fg3PtMadePerGame,#Fg3PtPct,#FgAtt,#FgAttPerGame,#FgMade,#FgMadePerGame,#FgPct,#FtAtt,#FtAttPerGame,#FtMade,#FtMadePerGame,#FtPct,#OffReb,#OffRebPerGame,#DefReb,#DefRebPerGame,#Reb,#RebPerGame,#Ast,#AstPerGame,#Pts,#PtsPerGame,#Tov,#TovPerGame,#Stl,#StlPerGame,#Blk,#BlkPerGame,#BlkAgainst,#BlkAgainstPerGame,#PtsAgainst,#PtsAgainstPerGame,#Fouls,#FoulsPerGame,#FoulPers,#FoulPersPerGame,#FoulTech,#FoulTechPerGame,#PlusMinus,#PlusMinusPerGame,#FoulsDrawn,#FoulsDrawnPerGame,#FoulPersDrawn,#FoulPersDrawnPerGame,#FoulTechDrawn,#FoulTechDrawnPerGame,#FoulFlag1,#FoulFlag1PerGame,#FoulFlag1Drawn,#FoulFlag1DrawnPerGame,#FoulFlag2,#FoulFlag2PerGame,#FoulFlag2Drawn,#FoulFlag2DrawnPerGame,#Ejections,#Wins,#Losses,#WinPct,#GamesBack', 
b',42364,2017-11-27,8:30PM,108,DAL,Dallas,Mavericks,106,SAS,San Antonio,Spurs,AT&T Center,108,DAL,Dallas,Mavericks,53,53.0,27,27.0,50.9,32,32.0,14,14.0,43.8,85,85.0,41,41.0,48.2,17,17.0,12,12.0,70.6,9,9.0,36,36.0,45,45.0,25,25.0,108,108.0,11,11.0,7,7.0,0,0.0,5,5.0,115,115.0,19,19.0,19,19.0,19,0.0,-7,-7.0,16,16.0,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42380,2017-11-29,8:30PM,84,BRO,Brooklyn,Nets,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,57,57.0,30,30.0,52.6,27,27.0,9,9.0,33.3,84,84.0,39,39.0,46.4,21,21.0,17,17.0,81.0,8,8.0,38,38.0,46,46.0,26,26.0,104,104.0,11,11.0,5,5.0,3,3.0,1,1.0,109,109.0,23,23.0,23,23.0,23,0.0,-5,-5.0,21,21.0,21,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42396,2017-12-02,2:00PM,102,LAC,Los Angeles,Clippers,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,44,44.0,20,20.0,45.4,35,35.0,16,16.0,45.7,79,79.0,36,36.0,45.6,26,26.0,20,20.0,76.9,20,20.0,41,41.0,61,61.0,24,24.0,108,108.0,15,15.0,4,4.0,7,7.0,6,6.0,82,82.0,22,22.0,20,20.0,20,2.0,26,26.0,20,20.0,20,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42416,2017-12-04,8:30PM,99,DEN,Denver,Nuggets,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,60,60.0,37,37.0,61.7,26,26.0,12,12.0,46.2,86,86.0,49,49.0,57.0,17,17.0,12,12.0,70.6,7,7.0,40,40.0,47,47.0,26,26.0,122,122.0,7,7.0,4,4.0,6,6.0,5,5.0,105,105.0,18,18.0,18,18.0,18,0.0,17,17.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42426,2017-12-06,7:30PM,108,DAL,Dallas,Mavericks,82,BOS,Boston,Celtics,TD Garden,108,DAL,Dallas,Mavericks,58,58.0,25,25.0,43.1,28,28.0,9,9.0,32.1,86,86.0,34,34.0,39.5,17,17.0,13,13.0,76.5,10,10.0,41,41.0,51,51.0,19,19.0,90,90.0,9,9.0,7,7.0,5,5.0,8,8.0,97,97.0,14,14.0,12,12.0,12,2.0,-7,-7.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42440,2017-12-08,8:00PM,108,DAL,Dallas,Mavericks,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center,108,DAL,Dallas,Mavericks,51,51.0,25,25.0,49.0,24,24.0,10,10.0,41.7,75,75.0,35,35.0,46.7,26,26.0,22,22.0,84.6,10,10.0,36,36.0,46,46.0,18,18.0,102,102.0,11,11.0,6,6.0,2,2.0,6,6.0,109,109.0,24,24.0,22,22.0,22,2.0,-7,-7.0,24,24.0,24,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42457,2017-12-10,7:00PM,108,DAL,Dallas,Mavericks,100,MIN,Minnesota,Timberwolves,Target Center,108,DAL,Dallas,Mavericks,50,50.0,26,26.0,52.0,31,31.0,11,11.0,35.5,81,81.0,37,37.0,45.7,9,9.0,7,7.0,77.8,10,10.0,27,27.0,37,37.0,23,23.0,92,92.0,10,10.0,6,6.0,5,5.0,2,2.0,97,97.0,23,23.0,22,22.0,22,2.0,-5,-5.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42471,2017-12-12,8:30PM,106,SAS,San Antonio,Spurs,108,DAL,Dallas,Mavericks,American Airlines Center,108,DAL,Dallas,Mavericks,65,65.0,29,29.0,44.6,24,24.0,9,9.0,37.5,89,89.0,38,38.0,42.7,12,12.0,10,10.0,83.3,12,12.0,44,44.0,56,56.0,17,17.0,95,95.0,6,6.0,8,8.0,2,2.0,5,5.0,89,89.0,20,20.0,19,19.0,19,1.0,6,6.0,11,11.0,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42486,2017-12-14,10:30PM,108,DAL,Dallas,Mavericks,101,GSW,Golden State,Warriors,Oracle Arena,108,DAL,Dallas,Mavericks,53,53.0,27,27.0,50.9,29,29.0,10,10.0,34.5,82,82.0,37,37.0,45.1,17,17.0,13,13.0,76.5,11,11.0,26,26.0,37,37.0,25,25.0,97,97.0,10,10.0,7,7.0,1,1.0,4,4.0,110,110.0,16,16.0,16,16.0,16,0.0,-13,-13.0,22,22.0,22,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42504,2017-12-16,8:30PM,108,DAL,Dallas,Mavericks,106,SAS,San Antonio,Spurs,AT&T Center,108,DAL,Dallas,Mavericks,52,52.0,29,29.0,55.8,28,28.0,10,10.0,35.7,80,80.0,39,39.0,48.8,9,9.0,8,8.0,88.9,9,9.0,34,34.0,43,43.0,23,23.0,96,96.0,9,9.0,4,4.0,4,4.0,2,2.0,98,98.0,16,16.0,16,16.0,16,0.0,-2,-2.0,14,14.0,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
