#Date/Time of Update: 2018-02-14 1:48:43 PM,#Game ID,#Game Date,#Game Time,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Location,#Team ID,#Team Abbr.,#Team City,#Team Name,#Fg2PtAtt,#Fg2PtAttPerGame,#Fg2PtMade,#Fg2PtMadePerGame,#Fg2PtPct,#Fg3PtAtt,#Fg3PtAttPerGame,#Fg3PtMade,#Fg3PtMadePerGame,#Fg3PtPct,#FgAtt,#FgAttPerGame,#FgMade,#FgMadePerGame,#FgPct,#FtAtt,#FtAttPerGame,#FtMade,#FtMadePerGame,#FtPct,#OffReb,#OffRebPerGame,#DefReb,#DefRebPerGame,#Reb,#RebPerGame,#Ast,#AstPerGame,#Pts,#PtsPerGame,#Tov,#TovPerGame,#Stl,#StlPerGame,#Blk,#BlkPerGame,#BlkAgainst,#BlkAgainstPerGame,#PtsAgainst,#PtsAgainstPerGame,#Fouls,#FoulsPerGame,#FoulPers,#FoulPersPerGame,#FoulTech,#FoulTechPerGame,#PlusMinus,#PlusMinusPerGame,#FoulsDrawn,#FoulsDrawnPerGame,#FoulPersDrawn,#FoulPersDrawnPerGame,#FoulTechDrawn,#FoulTechDrawnPerGame,#FoulFlag1,#FoulFlag1PerGame,#FoulFlag1Drawn,#FoulFlag1DrawnPerGame,#FoulFlag2,#FoulFlag2PerGame,#FoulFlag2Drawn,#FoulFlag2DrawnPerGame,#Ejections,#Wins,#Losses,#WinPct,#GamesBack', 
b',42422,2017-12-06,7:00PM,89,CHI,Chicago,Bulls,87,IND,Indiana,Pacers,Bankers Life Fieldhouse,89,CHI,Chicago,Bulls,57,57.0,29,29.0,50.9,26,26.0,10,10.0,38.5,83,83.0,39,39.0,47.0,16,16.0,8,8.0,50.0,17,17.0,37,37.0,54,54.0,18,18.0,96,96.0,16,16.0,3,3.0,5,5.0,5,5.0,98,98.0,15,15.0,15,15.0,15,0.0,-2,-2.0,14,14.0,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42438,2017-12-08,7:00PM,89,CHI,Chicago,Bulls,93,CHA,Charlotte,Hornets,Spectrum Center,89,CHI,Chicago,Bulls,81,81.0,42,42.0,51.8,18,18.0,6,6.0,33.3,99,99.0,48,48.0,48.5,22,22.0,17,17.0,77.3,14,14.0,50,50.0,64,64.0,23,23.0,119,119.0,14,14.0,5,5.0,7,7.0,11,11.0,111,111.0,30,30.0,29,29.0,29,0.0,8,8.0,21,21.0,21,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42448,2017-12-09,8:00PM,83,NYK,New York,Knicks,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,57,57.0,35,35.0,61.4,25,25.0,7,7.0,28.0,82,82.0,42,42.0,51.2,23,23.0,13,13.0,56.5,16,16.0,33,33.0,49,49.0,28,28.0,104,104.0,14,14.0,10,10.0,7,7.0,3,3.0,102,102.0,19,19.0,19,19.0,19,0.0,2,2.0,17,17.0,17,17.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42462,2017-12-11,8:00PM,82,BOS,Boston,Celtics,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,52,52.0,27,27.0,51.9,29,29.0,12,12.0,41.4,81,81.0,39,39.0,48.2,25,25.0,18,18.0,72.0,14,14.0,38,38.0,52,52.0,23,23.0,108,108.0,8,8.0,9,9.0,3,3.0,1,1.0,85,85.0,19,19.0,18,18.0,18,0.0,23,23.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42478,2017-12-13,8:00PM,98,UTA,Utah,Jazz,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,76,76.0,34,34.0,44.7,17,17.0,7,7.0,41.2,93,93.0,41,41.0,44.1,21,21.0,14,14.0,66.7,14,14.0,39,39.0,53,53.0,21,21.0,103,103.0,9,9.0,9,9.0,3,3.0,8,8.0,100,100.0,15,15.0,14,14.0,14,1.0,3,3.0,19,19.0,19,19.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42495,2017-12-15,8:00PM,89,CHI,Chicago,Bulls,90,MIL,Milwaukee,Bucks,BMO Harris Bradley Center,89,CHI,Chicago,Bulls,64,64.0,34,34.0,53.1,22,22.0,8,8.0,36.4,86,86.0,42,42.0,48.8,35,35.0,23,23.0,65.7,21,21.0,36,36.0,57,57.0,24,24.0,115,115.0,12,12.0,8,8.0,0,0.0,5,5.0,109,109.0,27,27.0,27,27.0,27,0.0,6,6.0,24,24.0,24,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42514,2017-12-18,8:00PM,85,PHI,Philadelphia,76ers,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,64,64.0,31,31.0,48.4,28,28.0,13,13.0,46.4,92,92.0,44,44.0,47.8,19,19.0,16,16.0,84.2,11,11.0,38,38.0,49,49.0,27,27.0,117,117.0,15,15.0,9,9.0,7,7.0,8,8.0,115,115.0,17,17.0,16,16.0,16,0.0,2,2.0,23,23.0,23,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42527,2017-12-20,8:00PM,95,ORL,Orlando,Magic,89,CHI,Chicago,Bulls,KeyBank Center,89,CHI,Chicago,Bulls,55,55.0,33,33.0,60.0,33,33.0,11,11.0,33.3,88,88.0,44,44.0,50.0,14,14.0,13,13.0,92.9,12,12.0,45,45.0,57,57.0,31,31.0,112,112.0,11,11.0,6,6.0,8,8.0,1,1.0,94,94.0,25,25.0,23,23.0,23,0.0,18,18.0,15,15.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.000,0.0', 
b',42536,2017-12-21,7:00PM,89,CHI,Chicago,Bulls,86,CLE,Cleveland,Cavaliers,Quicken Loans Arena,89,CHI,Chicago,Bulls,54,54.0,35,35.0,64.8,31,31.0,12,12.0,38.7,85,85.0,47,47.0,55.3,8,8.0,6,6.0,75.0,9,9.0,33,33.0,42,42.0,34,34.0,112,112.0,12,12.0,8,8.0,1,1.0,3,3.0,115,115.0,19,19.0,19,19.0,19,0.0,-3,-3.0,14,14.0,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
b',42553,2017-12-23,7:30PM,89,CHI,Chicago,Bulls,82,BOS,Boston,Celtics,TD Garden,89,CHI,Chicago,Bulls,67,67.0,27,27.0,40.3,19,19.0,7,7.0,36.8,86,86.0,34,34.0,39.5,25,25.0,17,17.0,68.0,20,20.0,39,39.0,59,59.0,24,24.0,92,92.0,15,15.0,4,4.0,2,2.0,5,5.0,117,117.0,16,16.0,16,16.0,16,0.0,-25,-25.0,18,18.0,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.000,0.0', 
